"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"1","Adams","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2","Adams","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"3","Adams","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%","Adams","Commercial Improved","Countywide",0.85,0.95,1.05,13.46,15.3,1.02,0,26
"df_sp","Adams","Residential Vacant","Countywide",0.74,0.95,1.24,19.4,23.85,1.01,0,5
"2.5%1","Adams","Residential Improved","Countywide",0.93,0.95,0.96,13.49,17.48,1.02,0,679
"2.5%2","Adams","Residential Improved","Blue Creek",0.91,0.95,0.97,14.77,18.87,1.02,0,133
"2.5%3","Adams","Residential Improved","Hartford",0.9,0.95,0.97,14.44,19.08,1.03,0,116
"2.5%4","Adams","Residential Improved","Preble",0.87,0.95,1.03,12.56,15.4,1.02,0,27
"2.5%5","Adams","Residential Improved","Washington",0.9,0.95,0.97,14.02,17.44,1.02,0,195
"2.5%6","Adams","Residential Improved","Root",0.92,0.95,0.96,11.79,15.93,1.01,0,208
"df_sp1","Allen","Industrial Vacant","Countywide",0.88,0.94,1,7.8,9.3,1.01,0,10
"df_sp2","Allen","Industrial Improved","Countywide",0.88,0.91,0.93,5.46,7.46,1.03,0,17
"df_sp3","Allen","Commercial Vacant","Countywide",0.91,0.93,0.99,6.04,7.47,1.03,0,12
"2.5%7","Allen","Commercial Improved","Countywide",0.91,0.94,0.96,7.91,10.38,1,0,83
"df_sp4","Allen","Commercial Improved","Aboite",0.93,0.99,1.03,5.41,6.92,1.03,0,6
"2.5%8","Allen","Commercial Improved","Adams",0.86,0.92,0.94,7.45,9.46,0.99,0,35
"df_sp5","Allen","Commercial Improved","Perry",0.89,0.97,0.98,8.65,12.96,1.02,0,19
"2.5%9","Allen","Commercial Improved","Washington",0.88,0.92,0.98,7.71,9.5,1.01,0,22
"2.5%10","Allen","Residential Vacant","Countywide",0.9,0.93,0.98,15.05,20.63,0.97,0,51
"df_sp6","Allen","Residential Vacant","Aboite",0.92,0.96,0.99,9.34,16.92,0.98,0,11
"df_sp7","Allen","Residential Vacant","Adams",0.57,0.75,0.91,20.07,24.13,1.04,0,7
"df_sp8","Allen","Residential Vacant","Cedar Creek",0.81,0.98,1.01,11.87,18.03,0.99,0,13
"df_sp9","Allen","Residential Vacant","Eel River",0.75,0.9,1.15,17.96,21.06,1.04,0,8
"df_sp10","Allen","Residential Vacant","Perry",0.91,0.95,1.09,14.02,20.66,1,0,10
"11","Allen","Residential Vacant","St. Joseph",NA,NA,NA,NA,NA,NA,NA,0
"2.5%11","Allen","Residential Improved","Countywide",0.99,0.99,0.99,16.91,57.65,1.06,0,6079
"2.5%12","Allen","Residential Improved","Aboite",0.99,1,1,19.84,69.61,1.1,0,949
"2.5%13","Allen","Residential Improved","Adams",0.95,0.97,0.98,10.57,21.65,1.01,0,402
"2.5%14","Allen","Residential Improved","Cedar Creek",0.99,1,1.01,67.53,95.73,1.39,0,237
"2.5%15","Allen","Residential Improved","Eel River",0.99,1,1,21.77,75.71,1.13,0,104
"df_sp11","Allen","Residential Improved","Jackson",0.93,0.98,1.02,10.3,13.83,1,0,12
"2.5%16","Allen","Residential Improved","Lafayette",0.96,0.98,1.01,8.25,10.55,1.01,0,81
"2.5%17","Allen","Residential Improved","Lake",0.93,0.99,1.04,9.06,11.33,1,0,28
"2.5%18","Allen","Residential Improved","Maumee",0.9,0.96,1.02,8.86,10.9,0.99,0,34
"df_sp12","Allen","Residential Improved","Milan",0.92,0.98,1.01,13.92,26.05,1.06,0,17
"df_sp13","Allen","Residential Improved","Monroe",0.82,0.94,1,10.54,14.5,1.02,0,16
"2.5%19","Allen","Residential Improved","Perry",0.99,0.99,1,18.24,56.11,1.09,0,1023
"2.5%20","Allen","Residential Improved","Pleasant",0.91,0.96,0.99,10.38,13.98,1.01,0,39
"2.5%21","Allen","Residential Improved","Scipio",0.93,0.98,1.03,9.44,13.12,1.02,0,30
"2.5%22","Allen","Residential Improved","St. Joseph",0.98,0.98,0.99,17,62.78,1.07,0,1188
"2.5%23","Allen","Residential Improved","Washington",0.99,1,1,9.22,31.08,1.02,0,562
"2.5%24","Allen","Residential Improved","Wayne",0.99,1,1,10.78,15.4,1,0,1357
"12","Bartholomew","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"13","Bartholomew","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"14","Bartholomew","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp14","Bartholomew","Commercial Improved","Countywide",0.89,0.96,1,8.17,12.4,1.02,0,11
"2.5%25","Bartholomew","Residential Vacant","Countywide",0.93,0.96,1.04,9.31,11.06,1,0,34
"df_sp15","Bartholomew","Residential Vacant","Columbus",0.92,0.98,1.11,8.94,10.08,1.01,0,14
"df_sp16","Bartholomew","Residential Vacant","Harrison",0.91,0.99,1.07,7.93,9.91,1.02,0,8
"df_sp17","Bartholomew","Residential Vacant","Clay",0.83,0.94,1,9.89,12.55,1,0,12
"2.5%26","Bartholomew","Residential Improved","Countywide",0.9,0.9,0.91,9.36,13.76,1,0,1071
"2.5%27","Bartholomew","Residential Improved","Clay",0.88,0.91,0.96,8.34,10.75,1,0,37
"df_sp18","Bartholomew","Residential Improved","Clifty",0.86,0.91,1,9.17,11.06,1,0,9
"2.5%28","Bartholomew","Residential Improved","Columbus",0.89,0.9,0.91,9.05,13.79,1,0,741
"2.5%29","Bartholomew","Residential Improved","Flatrock",0.9,0.93,0.99,12.9,17.71,1.01,0,28
"2.5%30","Bartholomew","Residential Improved","German",0.87,0.9,0.92,8.16,10.69,1,0,68
"2.5%31","Bartholomew","Residential Improved","Harrison",0.91,0.93,0.95,9.08,13.46,1,0,64
"2.5%32","Bartholomew","Residential Improved","Hawcreek",0.84,0.91,0.96,12.68,16.77,1,0,43
"df_sp19","Bartholomew","Residential Improved","Jackson",0.77,0.91,0.98,14.4,17.02,1,0,10
"df_sp20","Bartholomew","Residential Improved","Ohio",0.85,0.9,0.93,8.67,11.74,1.01,0,18
"2.5%33","Bartholomew","Residential Improved","Rockcreek",0.85,0.9,0.99,10.9,13.73,1.02,0,30
"2.5%34","Bartholomew","Residential Improved","Wayne",0.8,0.9,0.9205,8.83,10.85,0.98,0,23
"15","Benton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"16","Benton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"17","Benton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp21","Benton","Commercial Improved","Countywide",0.97,1.01,1.07,4.86,5.97,1.01,0,8
"18","Benton","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%35","Benton","Residential Improved","Countywide",0.93,0.95,0.99,12.17,15.15,1.02,0,146
"2.5%36","Benton","Residential Improved","Bolivar",0.87,0.93,1,11.86,16.13,1,0,24
"2.5%37","Benton","Residential Improved","Center",0.94,0.99,1.02,11.17,14.46,1.02,0,49
"df_sp22","Benton","Residential Improved","Grant",0.86,0.92,0.97,13.36,17.2,1.02,0,17
"2.5%38","Benton","Residential Improved","Oak Grove",0.9,0.93,1,12.81,15.72,1.03,0,33
"df_sp23","Benton","Residential Improved","Richland",0.92,0.95,1.01,9.14,12.84,1.01,0,10
"df_sp24","Benton","Residential Improved","Gilboa",0.84,0.97,1.1,12.18,14.59,1.02,0,13
"19","Blackford","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"110","Blackford","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"111","Blackford","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"112","Blackford","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp25","Blackford","Residential Vacant","Countywide",0.25,0.94,1.09,40.1,64.97,0.77,0,7
"2.5%39","Blackford","Residential Improved","Countywide",0.99,1,1.01,15.85,83.41,1.07,0,215
"2.5%40","Blackford","Residential Improved","Harrison",0.98,1,1.02,8.12,11.92,1.02,0,30
"df_sp26","Blackford","Residential Improved","Jackson",0.81,0.97,1.11,11.76,14.96,1.02,0,8
"2.5%41","Blackford","Residential Improved","Licking",0.98,1,1.02,17.55,92.08,1.08,0,171
"df_sp27","Blackford","Residential Improved","Washington",0.9,0.98,1.01,11.37,18.84,1.01,0,6
"113","Boone","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"114","Boone","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"115","Boone","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%42","Boone","Commercial Improved","Countywide",0.94,0.97,0.98,8.09,16.45,1.01,0,21
"2.5%43","Boone","Residential Vacant","Countywide",1,1,1,2,6.47,1,0,66
"2.5%44","Boone","Residential Improved","Countywide",1,1,1,6.66,23.39,1.01,0,1749
"2.5%45","Boone","Residential Improved","Center",0.99,1,1,4.86,6.43,1,0,420
"2.5%46","Boone","Residential Improved","Clinton",0.93,0.94,0.96,5.89,8.15,1,0,34
"2.5%47","Boone","Residential Improved","Eagle",1,1,1.01,9.86,37.32,1.03,0,604
"2.5%48","Boone","Residential Improved","Harrison",0.97,0.98,1.03,6.99,8.9,1,0,57
"2.5%49","Boone","Residential Improved","Jefferson",0.94,0.99,1.07,7.37,8.59,1,0,22
"2.5%50","Boone","Residential Improved","Perry",0.99,1,1.01,4.28,6.43,1,0,185
"2.5%51","Boone","Residential Improved","Sugar Creek",0.92,0.99,1.04,7.12,9.36,1.01,0,21
"2.5%52","Boone","Residential Improved","Union",0.98,1.01,1.02,5.77,8.35,1.01,0,55
"2.5%53","Boone","Residential Improved","Worth",1,1,1.01,4.44,6.32,1,0,351
"116","Brown","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"117","Brown","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"118","Brown","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp28","Brown","Commercial Improved","Countywide",0.9,0.94,0.98,7.02,10.61,0.99,0,10
"2.5%54","Brown","Residential Vacant","Countywide",0.98,0.99,1,9.98,14.66,1,0,47
"df_sp29","Brown","Residential Vacant","Hamblen",0.94,0.99,1,13.55,20.32,1.01,0,17
"119","Brown","Residential Vacant","Jackson",NA,NA,NA,NA,NA,NA,NA,0
"df_sp30","Brown","Residential Vacant","Van Buren",0.83,1.03,1.08,11.32,15.86,0.99,0,8
"df_sp31","Brown","Residential Vacant","Washington",0.98,0.98,1.03,6.77,9.12,1,0,18
"2.5%55","Brown","Residential Improved","Countywide",0.93,0.95,0.97,12.43,37.43,1.03,0,236
"2.5%56","Brown","Residential Improved","Hamblen",0.9,0.93,0.96,10.82,17.12,1.01,0,85
"2.5%57","Brown","Residential Improved","Jackson",0.95,0.98,1.01,20.37,66.71,1.09,0,53
"df_sp32","Brown","Residential Improved","Van Buren",0.86,0.93,1,8.8,10.77,1,0,18
"2.5%58","Brown","Residential Improved","Washington",0.9,0.95,0.98,9.02,11.64,1.01,0,80
"120","Carroll","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"121","Carroll","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"122","Carroll","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%59","Carroll","Commercial Improved","Countywide",0.78,0.9,0.95,38.8,106.62,1.09,0,37
"2.5%60","Carroll","Residential Vacant","Countywide",0.89,0.98,1.06,15.96,20.44,1.02,0,25
"2.5%61","Carroll","Residential Improved","Countywide",0.94,0.95,0.96,40.47,122.28,1.22,0,871
"2.5%62","Carroll","Residential Improved","Adams",0.85,0.93,0.96,40.96,109,1.26,0,47
"2.5%63","Carroll","Residential Improved","Burlington",0.92,0.96,1,42.21,108.73,1.24,0,66
"2.5%64","Carroll","Residential Improved","Clay",0.909,0.95,1.02,91.44,155.43,1.6,0,37
"2.5%65","Carroll","Residential Improved","Deer Creek",0.92,0.97,1,31.84,98.24,1.16,0,180
"2.5%66","Carroll","Residential Improved","Democrat",0.87,0.98,1.1,66.27,131.43,1.4,0,27
"2.5%67","Carroll","Residential Improved","Jackson",0.88,0.96,1.04,85.23,150.45,1.42,0,40
"2.5%68","Carroll","Residential Improved","Jefferson",0.9,0.93,0.95,32.81,110.69,1.16,0,197
"2.5%69","Carroll","Residential Improved","Madison",0.88,0.95,1.1,13.31,15.98,0.99,0,20
"2.5%70","Carroll","Residential Improved","Monroe",0.91,0.94,0.98,49.95,150.93,1.29,0,138
"123","Cass","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp33","Cass","Industrial Improved","Countywide",0.69,0.99,1.16,18.52,26.63,0.9,0,8
"124","Cass","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%71","Cass","Commercial Improved","Countywide",0.84,1.04,1.08,23.25,37.02,1.04,0,59
"2.5%72","Cass","Residential Vacant","Countywide",0.81,0.97,1.04,16.88,19.93,1.01,0,23
"2.5%73","Cass","Residential Improved","Countywide",0.93,0.94,0.95,18.27,65.9,1.05,0,993
"df_sp34","Cass","Residential Improved","Adams",0.79,0.99,1.19,14.98,20.45,1,0,8
"df_sp35","Cass","Residential Improved","Bethlehem",0.82,0.95,1.01,14.4,18.59,1.02,0,15
"2.5%74","Cass","Residential Improved","Boone",0.9,0.93,0.98,15.5,19.96,1.02,0,88
"2.5%75","Cass","Residential Improved","Clay",0.91,0.94,0.97,12.93,17.61,1.02,0,79
"2.5%76","Cass","Residential Improved","Deer Creek",0.93,0.96,0.97025,38.3,138.62,1.24,0,91
"2.5%77","Cass","Residential Improved","Eel",0.92,0.94,0.95025,15.23,18.99,1.03,0,553
"2.5%78","Cass","Residential Improved","Miami",0.86,0.95,1.05,54.48,155.2,1.35,0,29
"2.5%79","Cass","Residential Improved","Noble",0.86,0.95,1.02,12.92,15.62,1,0,38
"2.5%80","Cass","Residential Improved","Tipton",0.86,0.95,0.98,15.03,18.45,1.03,0,68
"2.5%81","Cass","Residential Improved","Washington",0.82,0.95,1.02,17.29,24.84,1,0,24
"125","Clark","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"126","Clark","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"127","Clark","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%82","Clark","Commercial Improved","Countywide",0.96,0.98,1,6.19,8.49,1.02,0,66
"2.5%83","Clark","Residential Vacant","Countywide",0.98,1,1.02,9.38,12.46,1.01,0,70
"df_sp36","Clark","Residential Vacant","Carr",1,1.03,1.13,7.39,9.78,0.99,0,9
"df_sp37","Clark","Residential Vacant","Charlestown",0.97,1,1.1,9.52,12.11,1.01,0,19
"df_sp38","Clark","Residential Vacant","Jeffersonville",0.8,0.93,0.98,10.92,13.83,1.02,0,10
"df_sp39","Clark","Residential Vacant","Monroe",0.91,1.03,1.12,9.05,11.63,1.01,0,7
"df_sp40","Clark","Residential Vacant","Union",1,1,1.03,0.73,1.4,1,0,5
"2.5%84","Clark","Residential Vacant","Utica",0.92,0.99,1.02,10.31,14.26,1.01,0,20
"128","Clark","Residential Vacant","Bethlehem",NA,NA,NA,NA,NA,NA,NA,0
"2.5%85","Clark","Residential Improved","Countywide",0.98,0.98,0.98,11.77,42.31,1.03,0,2418
"2.5%86","Clark","Residential Improved","Bethlehem",0.9,0.96,1,11.74,15.42,1.01,0,26
"2.5%87","Clark","Residential Improved","Carr",0.96,0.98,0.99,11.23,26.27,1.03,0,96
"2.5%88","Clark","Residential Improved","Charlestown",0.98,0.98,1,7.81,13.51,1.01,0,380
"2.5%89","Clark","Residential Improved","Jeffersonville",0.97,0.98,0.99,12.77,38.79,1.02,0,1041
"2.5%90","Clark","Residential Improved","Monroe",0.94,0.98,1,18.96,74.56,1.07,0,89
"df_sp41","Clark","Residential Improved","Oregon",0.88,0.93,0.97,5.95,7.43,1.02,0,13
"2.5%91","Clark","Residential Improved","Silver Creek",0.95975,0.97,0.98,8.8,12.03,1,0,271
"2.5%92","Clark","Residential Improved","Union",0.97,0.99,1,22.96,94.64,1.13,0,112
"2.5%93","Clark","Residential Improved","Utica",0.98,0.99,0.99,10.4,46.58,1.05,0,336
"df_sp42","Clark","Residential Improved","Washington",0.86,0.92,1.03,10.64,13.29,1,0,19
"2.5%94","Clark","Residential Improved","Wood",0.91,0.96,0.99,10.08,14.37,1,0,35
"129","Clay","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"130","Clay","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"131","Clay","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp43","Clay","Commercial Improved","Countywide",0.91,0.99,1.04,7.15,10.59,1,0,7
"132","Clay","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%95","Clay","Residential Improved","Countywide",0.9,0.92,0.93,12.78,15.91,1.03,0,303
"2.5%96","Clay","Residential Improved","Brazil",0.88,0.91,0.94,14.22,17.73,1.03,0,126
"2.5%97","Clay","Residential Improved","Dick Johnson",0.86,0.94,0.98,10.75,13.44,1.02,0,28
"2.5%98","Clay","Residential Improved","Cass",0.86975,0.91,0.93,11.27,14.42,1.03,0,62
"df_sp44","Clay","Residential Improved","Harrison",0.88,0.95,1.05,12.04,14.71,0.99,0,19
"2.5%99","Clay","Residential Improved","Perry",0.88,0.91,0.95,12.31,14.67,1.02,0,68
"133","Clinton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"134","Clinton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"135","Clinton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"136","Clinton","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"137","Clinton","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%100","Clinton","Residential Improved","Countywide",0.91,0.93,0.96,12.92,16.8,1.02,0,214
"2.5%101","Clinton","Residential Improved","Center",0.88,0.92,0.96,14.96,19.18,1.03,0,123
"2.5%102","Clinton","Residential Improved","Union",0.89,0.96,1.00025,9.15,11.29,1.02,0,22
"2.5%103","Clinton","Residential Improved","Perry",0.88,0.92,1.03,11.62,14.4,1.01,0,25
"df_sp45","Clinton","Residential Improved","Madison",0.84,0.9,0.97,10.56,14.26,1.03,0,16
"2.5%104","Clinton","Residential Improved","Ross",0.92,0.96,1.02,9.46,12.35,1,0,21
"df_sp46","Clinton","Residential Improved","Michigan",0.81,0.95,1.03,8.86,11.6,0.99,0,7
"138","Crawford","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"139","Crawford","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"140","Crawford","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp47","Crawford","Commercial Improved","Countywide",0.81,0.92,0.99,9.19,11.83,1,0,6
"df_sp48","Crawford","Residential Vacant","Countywide",0.89,0.98,1.14,11.43,15.7,1.02,0,11
"df_sp49","Crawford","Residential Vacant","Boone",0.78,1.01,1.15,14.29,19.25,1.01,0,7
"141","Crawford","Residential Vacant","Patoka",NA,NA,NA,NA,NA,NA,NA,0
"2.5%105","Crawford","Residential Improved","Countywide",0.9,0.91,0.94,8.82,12.21,1.01,0,55
"df_sp50","Crawford","Residential Improved","Boone",0.76,0.94,0.96,11.78,17.03,1.02,0,6
"df_sp51","Crawford","Residential Improved","Jennings",0.78,0.91,0.91,11.7,15.27,1.03,0,12
"df_sp52","Crawford","Residential Improved","Johnson",0.87,0.91,1.06,10.56,12.85,0.99,0,14
"df_sp53","Crawford","Residential Improved","Liberty",0.9,0.93,0.96,6,8.82,1.01,0,15
"df_sp54","Crawford","Residential Improved","Whiskey Run",0.87,0.91,0.95,3.59,5.11,1.01,0,8
"142","Daviess","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"143","Daviess","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"144","Daviess","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"145","Daviess","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"146","Daviess","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%106","Daviess","Residential Improved","Countywide",0.95,0.98,1.01,11.81,15.18,1.01,0,150
"2.5%107","Daviess","Residential Improved","Madison",0.83,0.94,1.08,13.54,14.79,1.02,0,20
"2.5%108","Daviess","Residential Improved","Washington",0.95,0.97,1.01,11.79,15.5,1.02,0,87
"df_sp55","Daviess","Residential Improved","Elmore",0.83,0.9,0.99,12.97,18.56,1.03,0,14
"2.5%109","Daviess","Residential Improved","Barr",0.92,1.02,1.06,9.33,12.72,0.99,0,29
"147","Dearborn","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"148","Dearborn","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"149","Dearborn","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%110","Dearborn","Commercial Improved","Countywide",0.87,0.91,0.97,10.51,13,1,0,34
"2.5%111","Dearborn","Residential Vacant","Countywide",0.82,0.92,1,15.29,18.25,1.01,0,45
"2.5%112","Dearborn","Residential Improved","Countywide",0.89,0.91,0.91,12.12,15.27,1.01,0,762
"2.5%113","Dearborn","Residential Improved","Caesar Creek",0.87,0.92,0.94,9.16,11.71,1.02,0,36
"2.5%114","Dearborn","Residential Improved","Hogan",0.85,0.91,0.97,11.82,15.24,1.01,0,25
"2.5%115","Dearborn","Residential Improved","Center",0.85,0.9,0.96,12.61,15.38,1.02,0,86
"2.5%116","Dearborn","Residential Improved","Harrison",0.88,0.91,0.96,11.17,14.05,1.02,0,45
"df_sp56","Dearborn","Residential Improved","Jackson",0.9,0.91,0.93,6.24,10.4,0.99,0,10
"2.5%117","Dearborn","Residential Improved","Kelso",0.83,0.9,0.95,11.63,15.88,1.01,0,28
"2.5%118","Dearborn","Residential Improved","Lawrenceburg",0.88,0.9,0.93,13.39,16.21,1.02,0,253
"2.5%119","Dearborn","Residential Improved","Logan",0.86,0.91,0.93,10.88,15.33,1.02,0,37
"2.5%120","Dearborn","Residential Improved","Miller",0.88,0.91,0.93,11.66,15.14,1.01,0,224
"df_sp57","Dearborn","Residential Improved","Sparta",0.82,0.93,1.01,11.75,14.21,1.02,0,12
"df_sp58","Dearborn","Residential Improved","York",0.76,0.94,1.02,14.83,19.55,1.01,0,6
"150","Decatur","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"151","Decatur","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"152","Decatur","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%121","Decatur","Commercial Improved","Countywide",0.78,0.85,0.94,19.33,24.87,0.95,0,36
"2.5%122","Decatur","Residential Vacant","Countywide",0.75,0.87,0.95,18.38,23.93,0.97,0,26
"2.5%123","Decatur","Residential Improved","Countywide",0.92,0.93,0.94,15.84,52.24,1.04,0,761
"2.5%124","Decatur","Residential Improved","Adams",0.86,0.95,0.97,14.29,18.5,1.01,0,40
"2.5%125","Decatur","Residential Improved","Clay",0.82,0.92,0.99,11.61,14.3,1.01,0,22
"df_sp59","Decatur","Residential Improved","Clinton",0.81,0.87,0.98,14.22,18.87,1.02,0,13
"2.5%126","Decatur","Residential Improved","Fugit",0.86,0.92,0.96,14.52,18.14,1.01,0,79
"2.5%127","Decatur","Residential Improved","Marion",0.86,0.95,1.05,18.1,29.31,1.07,0,23
"df_sp60","Decatur","Residential Improved","Saltcreek",0.86,0.97,1.02,12,15.8,1.02,0,19
"2.5%128","Decatur","Residential Improved","Sandcreek",0.91,0.94,1,32.32,124.47,1.19,0,58
"2.5%129","Decatur","Residential Improved","Washington",0.91,0.93,0.94,14.42,38.17,1.03,0,507
"153","Dekalb","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"154","Dekalb","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"155","Dekalb","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp61","Dekalb","Commercial Improved","Countywide",0.83,0.96,1.08,13.29,16.08,0.99,0,8
"df_sp62","Dekalb","Commercial Improved","Union",0.83,0.96,1.08,13.29,16.08,0.99,0,8
"156","Dekalb","Commercial Improved","Butler",NA,NA,NA,NA,NA,NA,NA,0
"157","Dekalb","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"158","Dekalb","Residential Vacant","Keyser",NA,NA,NA,NA,NA,NA,NA,0
"159","Dekalb","Residential Vacant","Union",NA,NA,NA,NA,NA,NA,NA,0
"160","Dekalb","Residential Vacant","Butler",NA,NA,NA,NA,NA,NA,NA,0
"2.5%130","Dekalb","Residential Improved","Countywide",0.97,0.98,0.99,22.93,66.67,1.1,0,622
"2.5%131","Dekalb","Residential Improved","Butler",0.93,0.97,0.99,10.56,15.6,1.02,0,70
"2.5%132","Dekalb","Residential Improved","Concord",0.87,0.99,1.04,13.74,17.04,1.01,0,32
"2.5%133","Dekalb","Residential Improved","Fairfield",0.83,0.93,1.01,13.54,16.39,1.03,0,22
"2.5%134","Dekalb","Residential Improved","Franklin",0.89975,0.95,1.03,14.38,16.37,1.03,0,62
"2.5%135","Dekalb","Residential Improved","Grant",0.91,0.96,1,11.47,15.54,1.03,0,59
"2.5%136","Dekalb","Residential Improved","Keyser",0.94,0.97,1,20.68,45.16,1.08,0,133
"2.5%137","Dekalb","Residential Improved","Union",0.98,1,1.02,34.43,87.53,1.17,0,244
"161","Delaware","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"162","Delaware","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"163","Delaware","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%138","Delaware","Commercial Improved","Countywide",0.9,0.97,0.99,15.81,21.02,1.02,0,77
"2.5%139","Delaware","Commercial Improved","Center",0.89,0.96,1.01,17.64,22.75,1.02,0,59
"df_sp63","Delaware","Commercial Improved","Mt. Pleasant",0.82,0.93,1.08,13.09,16.74,1.01,0,6
"df_sp64","Delaware","Commercial Improved","Delaware",0.97,0.98,1,8.8,13.04,1.02,0,12
"2.5%140","Delaware","Residential Vacant","Countywide",0.97,1.03,1.08,8.25,10.32,1,0,23
"164","Delaware","Residential Vacant","Center",NA,NA,NA,NA,NA,NA,NA,0
"df_sp65","Delaware","Residential Vacant","Mt. Pleasant",0.99,1.07,1.1,6.66,8.64,1.01,0,10
"df_sp66","Delaware","Residential Vacant","Delaware",0.93,1,1.08,8.8,11.31,1,0,10
"2.5%141","Delaware","Residential Improved","Countywide",0.91,0.92,0.93,14.03,18.1,1.01,0,1453
"2.5%142","Delaware","Residential Improved","Center",0.9,0.91,0.93,14.89,18.62,1.02,0,905
"2.5%143","Delaware","Residential Improved","Delaware",0.91,0.94,1,9.1,12.17,1.01,0,28
"2.5%144","Delaware","Residential Improved","Hamilton",0.89,0.92,0.95,12.63,17.76,1,0,89
"2.5%145","Delaware","Residential Improved","Harrison",0.91,0.95,1.01025,10.34,13.06,1.03,0,30
"2.5%146","Delaware","Residential Improved","Liberty",0.85,0.96,1,14.79,19.3,1.02,0,41
